n_zero,frac_zero,max_intensity,bbox_aspect,bbox_fill,width,height,empty_mask,filepath,class_label,label_index,assigned_split
32,0.0006366385484641095,255,1.2261306532663316,0.5717316088639921,206,244,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_197.jpg,notumor,2,train
7088,0.19227430555555555,255,1.3389830508474576,0.3864514052778374,192,192,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_126.jpg,notumor,2,train
7018,0.1903754340277778,255,1.3389830508474576,0.38452048916541515,192,192,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_93.jpg,notumor,2,train
6988,0.18956163194444445,255,1.3389830508474576,0.38435957948938,192,192,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_377.jpg,notumor,2,train
6976,0.1892361111111111,255,1.3389830508474576,0.38441321604805834,192,192,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_10.jpg,notumor,2,train
20967,0.5687662760416666,255,1.3389830508474576,0.6011049131087749,192,192,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_836.jpg,notumor,2,train
7008,0.19010416666666666,255,1.353448275862069,0.07511530858774434,192,192,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_373.jpg,notumor,2,train
8372,0.02109347442680776,255,1.3113207547169812,0.26125797475227364,630,630,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1211.jpg,notumor,2,train
407,0.008039506172839507,255,1.3178807947019868,0.2742520549768711,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_626.jpg,notumor,2,train
395,0.007802469135802469,255,1.3178807947019868,0.2742853339545409,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_665.jpg,notumor,2,train
157,0.0003955656336608718,255,1.3182897862232779,0.2692302754060474,630,630,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_166.jpg,notumor,2,train
177,0.0004459561602418745,255,1.3182897862232779,0.26973101367400654,630,630,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_314.jpg,notumor,2,train
359,0.007091358024691358,255,1.3178807947019868,0.27328696462444674,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_74.jpg,notumor,2,train
2745,0.05422222222222222,255,1.2215189873417722,0.30078048140617825,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_153.jpg,notumor,2,train
184,0.003634567901234568,255,1.256578947368421,0.2552011573436208,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_751.jpg,notumor,2,train
127,0.002508641975308642,255,1.256578947368421,0.25423670432626067,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1150.jpg,notumor,2,train
128,0.002528395061728395,255,1.256578947368421,0.2530655828051805,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_145.jpg,notumor,2,train
95,0.0018765432098765433,255,1.256578947368421,0.2527555800496004,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1108.jpg,notumor,2,train
92,0.001817283950617284,255,1.256578947368421,0.2529622485533205,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_721.jpg,notumor,2,train
60,0.00029900133553929873,255,1.0460829493087558,0.40830102113319394,442,454,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1120.jpg,notumor,2,train
93,0.00046345207008591303,255,1.0509259259259258,0.26995635503344756,442,454,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_318.jpg,notumor,2,train
94,0.0004684354256782347,255,1.0509259259259258,0.26986967694566816,442,454,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_172.jpg,notumor,2,train
62,0.00030896804672394206,255,1.0460829493087558,0.4082807202744676,442,454,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_921.jpg,notumor,2,train
10593,0.05278868578946319,255,1.0460829493087558,0.4166802005724842,442,454,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_679.jpg,notumor,2,train
9958,0.049624254988338945,255,1.0509259259259258,0.2510503344754446,442,454,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_54.jpg,notumor,2,train
435,0.0009407439446366782,237,1.308888888888889,0.3839916996793058,680,680,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_86.jpg,notumor,2,train
8453,0.018280709342560552,255,0.9279279279279279,0.4324858839421946,680,680,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_893.jpg,notumor,2,train
664,0.0014359861591695501,235,1.308888888888889,0.38480286738351255,680,680,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_821.jpg,notumor,2,train
616,0.0013321799307958477,236,1.308888888888889,0.38467081682701376,680,680,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1302.jpg,notumor,2,train
7518,0.01625865051903114,255,1.304635761589404,0.36858618796293185,680,680,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_683.jpg,notumor,2,train
495,0.0010705017301038061,255,1.3076923076923077,0.659366515837104,680,680,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1175.jpg,notumor,2,train
21978,0.43607142857142855,255,1.12,0.5641269841269841,300,168,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_190.jpg,notumor,2,train
21888,0.4342857142857143,255,1.1283783783783783,0.1671791552031073,300,168,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_110.jpg,notumor,2,train
21755,0.4316468253968254,255,1.1283783783783783,0.16766467065868262,300,168,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_480.jpg,notumor,2,train
99296,0.42843951985226225,253,1.1329113924050633,0.166430945477689,642,361,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1136.jpg,notumor,2,train
99539,0.42948800925086944,254,1.1329113924050633,0.16717346722296866,642,361,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_342.jpg,notumor,2,train
99714,0.4302430942087141,255,1.128125,0.565356648199446,642,361,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_200.jpg,notumor,2,train
7858,0.01979843789367599,255,1.3016241299303943,0.6588665417654089,630,630,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_41.jpg,notumor,2,train
183,0.00046107331821617536,255,1.3176470588235294,0.7110420168067227,630,630,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_223.jpg,notumor,2,train
219,0.0005517762660619803,255,1.3176470588235294,0.7108487394957983,630,630,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1144.jpg,notumor,2,train
217,0.0005467372134038801,255,1.320754716981132,0.7127863881401617,630,630,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_59.jpg,notumor,2,train
335,0.0066172839506172835,255,1.3157894736842106,0.7063157894736842,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_287.jpg,notumor,2,train
2878,0.05684938271604938,255,1.3396226415094339,0.5188531608940857,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_419.jpg,notumor,2,train
9147,0.04401998151998152,250,1.2990654205607477,0.08218471951410834,468,444,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1330.jpg,notumor,2,train
10598,0.051002926002926004,255,1.2861538461538462,0.4965034965034965,468,444,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_633.jpg,notumor,2,train
26254,0.12634750134750133,255,1.274390243902439,0.10740751546271443,468,444,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1266.jpg,notumor,2,train
10582,0.05092592592592592,255,1.2892307692307692,0.4964641086836791,468,444,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_277.jpg,notumor,2,train
11566,0.05566143066143066,255,1.295031055900621,0.08175074846954734,468,444,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_31.jpg,notumor,2,train
10904,0.052475552475552474,254,1.2990654205607477,0.08222954346802931,468,444,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1075.jpg,notumor,2,train
3,1.535595094285539e-05,255,1.2145214521452146,0.6894730233892955,442,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1353.jpg,notumor,2,train
3835,0.01963002395528347,255,1.2119205298013245,0.4150381789888901,442,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_803.jpg,notumor,2,train
6,3.071190188571078e-05,255,1.2145214521452146,0.6892308796097001,442,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_682.jpg,notumor,2,train
3626,0.01856022603959788,255,1.1864951768488745,0.6537787885917444,442,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1269.jpg,notumor,2,train
8,4.094920251428104e-05,255,1.2331081081081081,0.4344687152906331,442,442,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_100.jpg,notumor,2,train
4,2.047460125714052e-05,255,1.2297297297297298,0.4339452776952777,442,442,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_160.jpg,notumor,2,train
8254,0.16419988859711945,255,0.902542372881356,0.26901806318134797,236,213,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_599.jpg,notumor,2,train
8017,0.15948515954483966,255,0.902542372881356,0.2691772101535768,236,213,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_333.jpg,notumor,2,train
7519,0.14957826052359355,255,0.902542372881356,0.4286822630699451,236,213,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_743.jpg,notumor,2,train
10604,0.2109493116893451,255,0.902542372881356,0.2647210949311689,236,213,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_915.jpg,notumor,2,train
10371,0.20631415612317974,255,0.902542372881356,0.4143789289408769,236,213,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_945.jpg,notumor,2,train
2533,0.050407960199004974,255,1.2620320855614973,0.7113659022931207,201,250,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_573.jpg,notumor,2,train
2577,0.05128358208955224,255,1.2620320855614973,0.7107767606272093,201,250,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_36.jpg,notumor,2,train
2796,0.055641791044776116,255,1.2702702702702702,0.251776883266245,201,250,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_178.jpg,notumor,2,train
3066,0.06101492537313433,253,1.2648648648648648,0.2506814506814507,201,250,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_914.jpg,notumor,2,train
2820,0.056119402985074625,255,1.2648648648648648,0.25035805035805037,201,250,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_680.jpg,notumor,2,train
63,0.0012444444444444445,255,1.1164021164021165,0.5296772737531031,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_170.jpg,notumor,2,train
64,0.0012641975308641975,255,1.1164021164021165,0.5297775771709421,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_207.jpg,notumor,2,train
80,0.0015802469135802468,255,1.1164021164021165,0.5285488603024148,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_759.jpg,notumor,2,train
0,0.0,255,1.2877492877492878,0.6885006177041575,512,512,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_404.jpg,notumor,2,train
3407,0.012996673583984375,255,1.2877492877492878,0.6780500718553816,512,512,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_239.jpg,notumor,2,train
2099,0.0417213277678394,255,1.3841463414634145,0.26955517352530356,215,234,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_229.jpg,notumor,2,train
2093,0.04160206718346253,255,1.3841463414634145,0.2681315139142581,215,234,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1128.jpg,notumor,2,train
2130,0.042337507453786526,255,1.377245508982036,0.5827388700859151,215,234,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_809.jpg,notumor,2,train
5198,0.10331941959848936,255,1.377245508982036,0.3181463160635251,215,234,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1014.jpg,notumor,2,train
2209,0.04390777181474856,255,1.377245508982036,0.5828950794064046,215,234,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_553.jpg,notumor,2,train
8841,0.024208652792990143,255,1.3213429256594724,0.6615876083162509,550,664,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_512.jpg,notumor,2,train
16200,0.0443592552026287,255,1.3228915662650602,0.24043715846994534,550,664,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_183.jpg,notumor,2,train
9729,0.026640197152245346,255,1.3204819277108433,0.19387916630023744,550,664,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_812.jpg,notumor,2,train
16435,0.04500273822562979,255,1.256578947368421,0.5725062000551115,550,664,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_478.jpg,notumor,2,train
9341,0.02557776560788609,255,1.3213429256594724,0.6615832560811605,550,664,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_266.jpg,notumor,2,train
0,0.0,255,1.2877492877492878,0.688488011496861,512,512,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_859.jpg,notumor,2,train
68,0.00134320987654321,255,1.1164021164021165,0.5284987085934953,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_95.jpg,notumor,2,train
3439,0.013118743896484375,255,1.2877492877492878,0.6780122532334921,512,512,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_834.jpg,notumor,2,train
2635,0.052049382716049385,255,0.9730941704035875,0.4210906986836395,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_801.jpg,notumor,2,train
65,0.0012839506172839506,255,1.1164021164021165,0.5297525013164823,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_635.jpg,notumor,2,train
166,0.0008516227003621962,255,1.1047120418848169,0.39381156795116745,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_877.jpg,notumor,2,train
4001,0.020526159181621366,255,1.1041666666666667,0.37501228380503143,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_999.jpg,notumor,2,train
144,0.0007387570412780497,255,1.1047120418848169,0.396714721719064,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_441.jpg,notumor,2,train
3561,0.018268845999938436,255,1.1015625,0.37773960795902284,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_646.jpg,notumor,2,train
156,0.0008003201280512205,255,1.1047120418848169,0.3956663606362125,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_627.jpg,notumor,2,train
378,0.0075,255,1.2626262626262625,0.3587070707070707,200,252,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_216.jpg,notumor,2,train
364,0.007222222222222222,255,1.2626262626262625,0.5929090909090909,200,252,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_41.jpg,notumor,2,train
401,0.007956349206349207,255,1.2626262626262625,0.35858585858585856,200,252,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_500.jpg,notumor,2,train
420,0.008333333333333333,255,1.2626262626262625,0.35834343434343435,200,252,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_182.jpg,notumor,2,train
363,0.007202380952380952,255,1.2676767676767677,0.5909493339772224,200,252,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_246.jpg,notumor,2,train
568,0.011246633929985744,255,1.1173469387755102,0.32732270990588014,214,236,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1152.jpg,notumor,2,train
4056,0.08031047045778553,255,1.120603015075377,0.3093494377718187,214,236,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_605.jpg,notumor,2,train
3612,0.07151908759702202,255,1.1492537313432836,0.5527341646744632,214,236,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_157.jpg,notumor,2,train
598,0.011840646285442737,255,1.1173469387755102,0.32834777746715127,214,236,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_917.jpg,notumor,2,train
523,0.010355615396800253,255,1.1173469387755102,0.32674028515515796,214,236,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_856.jpg,notumor,2,train
28897,0.570804938271605,255,1.1888111888111887,0.5605100781571369,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_440.jpg,notumor,2,train
31308,0.6184296296296297,255,1.1589403973509933,0.3721475875118259,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_67.jpg,notumor,2,train
30576,0.6039703703703704,255,1.1888111888111887,0.3821061291649527,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_47.jpg,notumor,2,train
29278,0.5783308641975309,255,1.1888111888111887,0.38309337721102427,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_910.jpg,notumor,2,train
29673,0.5861333333333333,255,1.1888111888111887,0.3832990538872892,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1165.jpg,notumor,2,train
1,6.361323155216285e-06,255,1.2412587412587412,0.290672707574116,393,400,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_985.jpg,notumor,2,train
0,0.0,255,1.2482517482517483,0.288779847603377,393,400,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1200.jpg,notumor,2,train
2261,0.01438295165394402,255,1.3044982698961938,0.26475636283535103,393,400,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1376.jpg,notumor,2,train
1,6.361323155216285e-06,255,1.2412587412587412,0.290465872156013,393,400,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_858.jpg,notumor,2,train
0,0.0,255,1.2334494773519165,0.290547058012953,393,400,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1015.jpg,notumor,2,train
3,5.959949141767323e-05,255,1.1658536585365853,0.5630574548423308,208,242,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_245.jpg,notumor,2,train
0,0.0,255,1.1658536585365853,0.5632207368098786,208,242,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_465.jpg,notumor,2,train
1,1.9866497139224412e-05,255,1.1553398058252426,0.5624337113486171,208,242,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_861.jpg,notumor,2,train
4,7.946598855689765e-05,255,1.1601941747572815,0.5609741235731405,208,242,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1099.jpg,notumor,2,train
3537,0.07026780038143675,255,1.1553398058252426,0.4960838704413804,208,242,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_13.jpg,notumor,2,train
2818,0.04738204929885328,255,1.167464114832536,0.5857322142913169,227,262,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_337.jpg,notumor,2,train
6,0.00010088442008272523,255,1.1527093596059113,0.6898656898656899,227,262,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1246.jpg,notumor,2,train
8,0.0001345125601103003,255,1.1527093596059113,0.6894867584522757,227,262,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_528.jpg,notumor,2,train
6,0.00010088442008272523,252,1.144278606965174,0.35416396279472206,227,262,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_55.jpg,notumor,2,train
7,0.00011769849009651277,253,1.144278606965174,0.354704737183647,227,262,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_928.jpg,notumor,2,train
2276,0.04515873015873016,255,1.255,0.3641434262948207,200,252,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_321.jpg,notumor,2,train
